avatar,country,countryCode,date,isVerified,position,productAsin,ratingScore,reviewDescription,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewReaction,reviewTitle,reviewUrl,reviewedIn,username,variant
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-15,TRUE,1,B00G256GKK,4,It's OK but not great.,,,,,,,,,,,Good bur not excellent,https://www.amazon.com/gp/customer-reviews/R164XYX2NDGTQL?ASIN=B0BVGFXH14,"Reviewed in the United States on March 15, 2023",VictorStallings,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-11-14,TRUE,2,B00G256GKK,4,"When you order it looks more clearer, much smaller when you receive it but it's still pretty.",,,,,,,,,,One person found this helpful,Hope it's real.,https://www.amazon.com/gp/customer-reviews/R252DBCYYZ4LB9?ASIN=B0BVGFXH14,"Reviewed in the United States on November 14, 2022",Sandra,Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-17,TRUE,3,B00G256GKK,5,Looks smaller in person but it’s very beautiful love it been waiting for it to go on sale probably will go down more but $167 was fine with me wanted it so bad lol to match my necklace,,,,,,,,,,,Very beautiful,https://www.amazon.com/gp/customer-reviews/R3R5SV1T271VYM?ASIN=B0BVGFXH14,"Reviewed in the United States on January 17, 2023",Ky,Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-27,TRUE,4,B00G256GKK,5,I bought this for my wife for Christmas and she absolutely loved it! Very pretty and sparkly ring.,,,,,,,,,,,Beautiful ring!,https://www.amazon.com/gp/customer-reviews/R2B0XRMFVYF4MB?ASIN=B0BVGFXH14,"Reviewed in the United States on December 27, 2022",Back Bay Play,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-09-14,TRUE,5,B00G256GKK,5,I love the symbolism of this ring. I lost my husband of 40 years over 2 years ago and this ring reminds me that he is always with me. Our hearts will be forever linked. The diamonds are nice quality and sparkle a lot. The 10k gold is really nice. It’s got a low profile so it’s very comfortable to wear every day. It’s worth the price. I am very happy that I purchased this ring as a keepsake.,https://m.media-amazon.com/images/I/61o4tUeyKFL._SY88.jpg,https://m.media-amazon.com/images/I/61t2ZXTiEYL._SY88.jpg,https://m.media-amazon.com/images/I/719sY0xM0ZL._SY88.jpg,,,,,,,15 people found this helpful,Love this ring!,https://www.amazon.com/gp/customer-reviews/R6MIE7BAFLQXF?ASIN=B0BVGFXH14,"Reviewed in the United States on September 14, 2022",J. JustJ. Just,Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-07-21,TRUE,6,B00G256GKK,5,"Very pretty, shiny, and cute! A little daintier than I was expecting, but I love it. I'm into yellow gold and diamonds. I love how cute it is! Glad I snagged it on Prime days! Arrived much quicker than expected too!",https://m.media-amazon.com/images/I/61SMHjq5KAL._SY88.jpg,,,,,,,,,5 people found this helpful,Very cute and charming!,https://www.amazon.com/gp/customer-reviews/R1ZEIHW6L2E35D?ASIN=B0BVGFXH14,"Reviewed in the United States on July 21, 2022",chicmamachicmama,Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2019-05-13,TRUE,7,B00G256GKK,4,So... I have had my eyes on this ring for some time now. Initially it was $197 ! I am so glad I waited until it was on sale for mother's day $147. It is beautiful and I love the hearts very much. It has a 10k inscribed inside the band and it says India... so I am guessing it's where it was made. I do have to say the quality of the diamonds is really low as it said I2 to I3. You can tell they are grainy in color. So if you're looking for top notch quality diamonds this ring is not it. I would have given it 5 stars if the diamonds were better looking. Otherwise its beautiful. It is really light too. Overall great buy,https://images-na.ssl-images-amazon.com/images/I/61usDH47XOL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/71DS6+AFYZL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/71K0fSA7AQL._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/71s5RaV4SDL._SY88.jpg,,,,,,30 people found this helpful,Beautiful ring,https://www.amazon.com/gp/customer-reviews/R1MBWNVURZS9AU?ASIN=B0BVGFXH14,"Reviewed in the United States on May 13, 2019",NAILNUTNAILNUT,Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-09-16,TRUE,8,B00G256GKK,5,,https://m.media-amazon.com/images/I/81wvSeVt2VL._SY88.jpg,,,,,,,,,One person found this helpful,Muy bonito. Como se mira en la foto,https://www.amazon.com/gp/customer-reviews/R102HUTAHYGZ6M?ASIN=B0BVGFXH14,"Reviewed in the United States on September 16, 2022",MartaMarta,Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-19,TRUE,9,B00G256GKK,1,It is beautiful but I know this is not real 10k gold cuz if it was I won't have broke out cuz of it.. b.s. I might just get my money back 200.00 is a little much for a fake gold... maybe the stones are real... that's a big maybe.,https://m.media-amazon.com/images/I/517qCAaVVgL._SY88.jpg,https://m.media-amazon.com/images/I/61LYHJT-xLL._SY88.jpg,,,,,,,,,Not real!!,https://www.amazon.com/gp/customer-reviews/RFBNXFKXZRR94?ASIN=B0BVGFXH14,"Reviewed in the United States on April 19, 2023",Tanya LetourneauTanya Letourneau,Size: 8
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2014-03-30,TRUE,10,B00G256GKK,4,"I bought this as a 24th anniversary gift for my Darling Bride. Whenever I leave notes I intertwine two hearts on them. She surprised me last year with a tattoo (I won't say where) with two intertwined hearts. So when I saw this ring, I KNEW it was for us.What I didn't know, however, was how magnified the ring in the photo really is. It's dinky! The ""diamonds"" look more like glitter. Don't get me wrong: it's a gorgeous ring and my Darling Bride loves it - probably more because it represents US than for the ring itself, and she'd never allow me to send it back. But just be warned that if you buy it, objects are smaller in real life than they appear. A lot smaller.Otherwise a beautiful design and I would recommend it advisedly.",,,,,,,,,,38 people found this helpful,"Beautiful, but...",https://www.amazon.com/gp/customer-reviews/R3558D508NCS3L?ASIN=B0BVGFXH14,"Reviewed in the United States on March 30, 2014",The_Chief,Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-08,TRUE,1,B09N3DGJ8T,5,"It looks so beautiful! I even put it with my other ring and they look so perfect together. The profile isn’t too tall but it does get caught in my pocket a little just because of the point at the edge. So far, the stove looks secure and really sparkly. I would say to definitely get it if you’re thinking about it, it’s cheap and absolutely gorgeous! Nobody will know it’s not “real” unless they stare at it lol which nobody does, they just compliment and move on it looks so good on its own and with another ring, super comfortable to wear",https://m.media-amazon.com/images/I/7138K9n61hL._SY88.jpg,https://m.media-amazon.com/images/I/718LAWNOciL._SY88.jpg,https://m.media-amazon.com/images/I/71I9BVxMbBL._SY88.jpg,https://m.media-amazon.com/images/I/71PVTDgGlPL._SY88.jpg,https://m.media-amazon.com/images/I/71QJVLM5V4L._SY88.jpg,https://m.media-amazon.com/images/I/71WKNuKvFuL._SY88.jpg,https://m.media-amazon.com/images/I/71zEklFJwVL._SY88.jpg,,,,I love it!!!,https://www.amazon.com/gp/customer-reviews/R3NSFGJ8CG0P8K?ASIN=B09N9TN14Y,"Reviewed in the United States on May 8, 2023",CharEllie DysomeCharEllie Dysome,Color: SilverRing Size: 4.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-06,TRUE,2,B09N3DGJ8T,5,"I wear this ring instead of my real wedding set for work. I work with my hands, and this ring has survived a lot! I get compliments on it all the time!",,,,,,,,,,,"Very nice, and durable!",https://www.amazon.com/gp/customer-reviews/ROWIP6N8FC98G?ASIN=B09N9TN14Y,"Reviewed in the United States on May 6, 2023",Erica C,Color: Rose GoldRing Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-03,TRUE,3,B09N3DGJ8T,4,love it. get it.,,,,,,,,,,,love it,https://www.amazon.com/gp/customer-reviews/R1AZVC83JQJ5X5?ASIN=B09N9TN14Y,"Reviewed in the United States on May 3, 2023",Sonia,Color: SilverRing Size: 8.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-12,TRUE,4,B09N3DGJ8T,4,"Looks just like the picture. The band is not very shiny. Just what I wanted. Something pretty and simple, not too like bulky",,,,,,,,,,,Just like the picture,https://www.amazon.com/gp/customer-reviews/R2579CZVMJ4TI5?ASIN=B09N9TN14Y,"Reviewed in the United States on March 12, 2023",Taylor Hensel,Color: SilverRing Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-05-08,TRUE,5,B09N3DGJ8T,5,"I lost my engagement ring because of weight loss and needed to find something pretty, lightweight and durable enough for myself and this one is it! It doesn’t pinch between the fingers and I’ve had my hands in hot soapy dish water so much lately and it’s still a pretty silver!! No icky green fingers or oxidation at all! Looking for a matching band to wear with it now LOL!",,,,,,,,,,,So comfortable!,https://www.amazon.com/gp/customer-reviews/R2U1QNC7Z9ZC2T?ASIN=B09N9TN14Y,"Reviewed in the United States on May 8, 2023",ShoppingWithDesiree,Color: SilverRing Size: 8.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-23,TRUE,6,B09N3DGJ8T,5,"Small but cute enough to stand out. Doesn’t look cheap at all, not to me anyway. Went a .5 size down from my original size and it fits perfect. Great quality doesn’t rust or turn finger green. Love it!",https://m.media-amazon.com/images/I/61j7AOFDCyL._SY88.jpg,,,,,,,,,One person found this helpful,Super pretty!,https://www.amazon.com/gp/customer-reviews/R22AXMPZH4RAMW?ASIN=B09N9TN14Y,"Reviewed in the United States on March 23, 2023",Arlene RubioArlene Rubio,Color: SilverRing Size: 5.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-22,TRUE,7,B09N3DGJ8T,5,"It's very pretty and vibrant! When I got it, i thought it would be small (as I was going for a modest one) but this is a good noticeable size! It's pretty by itself but can be very pretty with additional rings.I got it as a placement of an engagement ring and it matches! Fits to size~ I haven't tested it with water but I've worn it to sleep and everything and it's still good as new.",https://m.media-amazon.com/images/I/514rLml9faL._SY88.jpg,https://m.media-amazon.com/images/I/51ZO78ImN8L._SY88.jpg,https://m.media-amazon.com/images/I/61-JEmkj96L._SY88.jpg,https://m.media-amazon.com/images/I/71doYyfm0EL._SY88.jpg,,,,,,2 people found this helpful,Must have!!,https://www.amazon.com/gp/customer-reviews/RTP6HD0OWEJVS?ASIN=B09N9TN14Y,"Reviewed in the United States on January 22, 2023",Mindy Y.Mindy Y.,Color: SilverRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-27,TRUE,8,B09N3DGJ8T,5,I needed a new engagement ring due to my old one wearing down a lot. Pictures do not do it any justice,https://m.media-amazon.com/images/I/61qg9m+69yL._SY88.jpg,,,,,,,,,One person found this helpful,Gorgeous,https://www.amazon.com/gp/customer-reviews/R2RH1MUTD1QUV8?ASIN=B09N9TN14Y,"Reviewed in the United States on February 27, 2023",ZoyaZoya,Color: SilverRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-10-15,TRUE,9,B09N3DGJ8T,3,"The ring fits as expected and very gorgeous considering the budget friendly price. I had it for about a month and even accidentally showered, washed dishes with it on and haven’t had any color change or green mark on my finger!! Which is awesome.My only note is that the edges around the stone are incredibly sharp. I have been waking up with random scratches on my arm and fingers & couldn’t figure out why. Then one day my boyfriend squeezed my hand while I had it on and it marked him pretty bad considering how light the squeeze was. I took off the ring before going to sleep and the random scratches stopped appearing. It didn’t hurt as I was sleeping but I last had it on overnight 4 days ago and my scratches from it still haven’t healed fully..I still wear it just unfortunately only at occasion because of that. Considering the price that’s a compromise I can make because it is very pretty..just be careful.",https://m.media-amazon.com/images/I/51zuaEOuJkL._SY88.jpg,https://m.media-amazon.com/images/I/610A1uTsoZL._SY88.jpg,https://m.media-amazon.com/images/I/61eOLEgws5L._SY88.jpg,,,,,,,4 people found this helpful,Stunning for price but has sharp edges..,https://www.amazon.com/gp/customer-reviews/RGOTFXDHD5ADA?ASIN=B09N9TN14Y,"Reviewed in the United States on October 15, 2022",Eszter B.Eszter B.,Color: SilverRing Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-16,TRUE,10,B09N3DGJ8T,5,This Ring is a beautiful and elegant piece of jewelry that features a teardrop-shaped cubic zirconia stone which gives it a unique and eye-catching appearance.,,,,,,,,,,One person found this helpful,Beautiful and elegant,https://www.amazon.com/gp/customer-reviews/R2HPU6GT2APYCO?ASIN=B09N9TN14Y,"Reviewed in the United States on February 16, 2023",CHARLES,Color: SilverRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-11-02,TRUE,1,B07C2CJ1W3,5,"Very beautiful, exactly as shown!",,,,,,,,,,,Beautiful!,https://www.amazon.com/gp/customer-reviews/R3KVZECB5O3NG4?ASIN=B0BRVG7VDR,"Reviewed in the United States on November 2, 2022",S. E. Cardoza,Ring Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-10-10,TRUE,1,B01FM9LNT0,5,This ring came exactly as it was described. The fit is perfect and it is beautifully made. Would recommend this product.,,,,,,,,,,,Beautiful simple piece,https://www.amazon.com/gp/customer-reviews/R4DXLTVLUZ1V9?ASIN=B095PHT3FN,"Reviewed in the United States on October 10, 2022",Beth Hardie,Ring Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-10-23,TRUE,2,B01FM9LNT0,4,It is really nice and beautiful. It's a great ring If you want something that won't draw too much attention to itself cause it's very small. It fits my fiancé prefecty and she loves it. It makes her hand look very feminine.,,,,,,,,,,3 people found this helpful,Nice but very small,https://www.amazon.com/gp/customer-reviews/R3FF39NFVBA1H9?ASIN=B095PHT3FN,"Reviewed in the United States on October 23, 2021",Amaz,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-01-11,TRUE,3,B01FM9LNT0,5,It's dainty. It's real. It's so pretty. It exceeded my expectations.,https://m.media-amazon.com/images/I/71E+UxpLP2L._SY88.jpg,,,,,,,,,2 people found this helpful,It's beautiful,https://www.amazon.com/gp/customer-reviews/RQAWIYXCO2V9T?ASIN=B095PHT3FN,"Reviewed in the United States on January 11, 2022",Jill MicheleJill Michele,Ring Size: 9.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-05-05,TRUE,4,B01FM9LNT0,5,Beautiful ring and exactly as pictured! My daughter was very pleased with this gift given and used as a purity ring that she can cherish forever!,,,,,,,,,,,Beautiful,https://www.amazon.com/gp/customer-reviews/R1R3IYFL9EO09U?ASIN=B095PHT3FN,"Reviewed in the United States on May 5, 2021",sarah,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-09-09,TRUE,5,B01FM9LNT0,5,Nice wring good price she lost it less then a week after getting it,,,,,,,,,,One person found this helpful,Nice,https://www.amazon.com/gp/customer-reviews/R55528HYESZ9E?ASIN=B095PHT3FN,"Reviewed in the United States on September 9, 2021",Amazon Customer,Ring Size: 10
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-07-18,TRUE,6,B01FM9LNT0,4,Runs just a bit smaller than I thought it would. It’s ok quality for $60.,,,,,,,,,,,Not too bad,https://www.amazon.com/gp/customer-reviews/R239QSZKS4YO8Y?ASIN=B095PHT3FN,"Reviewed in the United States on July 18, 2020",Rylee Barker,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-05-18,TRUE,7,B01FM9LNT0,4,It's nice for a teenage girl but runs a little small and doesn't come in larger sizes,,,,,,,,,,,"It looks nice but it didn't fit my granddaughter, I had to order her a different ring",https://www.amazon.com/gp/customer-reviews/R39A32WFRY2CNQ?ASIN=B095PHT3FN,"Reviewed in the United States on May 18, 2020",Yvonne Spears,Ring Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2020-03-31,TRUE,8,B01FM9LNT0,5,"I am so thrilled with the ring, it comes in a nice ring box with a certificate of authenticity and it's just beautiful! It's a gift for my teenage daughter and it's a beautiful entry into having nice jewelry, petite and pretty! Will definitely order from them again.",,,,,,,,,,2 people found this helpful,Absolutely beautiful!,https://www.amazon.com/gp/customer-reviews/R2JQZXDFB1R7OZ?ASIN=B095PHT3FN,"Reviewed in the United States on March 31, 2020",Kindle Customer,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2017-12-18,TRUE,9,B01FM9LNT0,5,"This ring is really nice, and so beautiful. It's a great ring If you want something that won't draw to much attention to itself it's small but it's exactly what I was going for. It fits my girl prefecty, she loves it she said it made her hand look very feminine, She said it looks very classical and or trational but I'm taking her word for it because I don't know to much about rings.",,,,,,,,,,6 people found this helpful,"So far so good, great ring",https://www.amazon.com/gp/customer-reviews/R1W3ORMQGX53LU?ASIN=B095PHT3FN,"Reviewed in the United States on December 18, 2017",Carson,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-06-12,TRUE,10,B01FM9LNT0,5,Very beautiful ring,,,,,,,,,,,Looks like a nice quality run,https://www.amazon.com/gp/customer-reviews/R3JOYX62SWY0B7?ASIN=B095PHT3FN,"Reviewed in the United States on June 12, 2021",Scott Price,Ring Size: 6.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-13,TRUE,1,B0B9S7GDMM,5,Shockingly stunning. The only way I could tell the difference was a diamond tester.,,,,,,,,,,,Stunning and cannot visually see the difference to a natural stone,https://www.amazon.com/gp/customer-reviews/R2R9OQB7MC2QSB?ASIN=B0B9S1KKDZ,"Reviewed in the United States on February 13, 2023",JKLT,
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-08,TRUE,2,B0B9S7GDMM,5,This ring is very stunning. It feels real and looks real. It’s exactly what I’ve been looking for but couldn’t find. I don’t wear my real diamond for fear of being robbed but I can just hand it over and buy another one if that happens. Can’t wait to go out and show it off.,,,,,,,,,,,In love,https://www.amazon.com/gp/customer-reviews/R22DR9NPWJ6LDT?ASIN=B0B9S1KKDZ,"Reviewed in the United States on December 8, 2022",pattey zigler,
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-11-15,TRUE,3,B0B9S7GDMM,5,I had a slight problem but they sent me a new one right away and it’s just beautiful. Amazing service!,,,,,,,,,,,Amazing sparkle. Excellent service. Fast shipping!,https://www.amazon.com/gp/customer-reviews/R3F4AKBF3W4Q41?ASIN=B0B9S1KKDZ,"Reviewed in the United States on November 15, 2022",The Beauty Walk,Color: WhiteRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-11-16,TRUE,4,B0B9S7GDMM,5,"Beautiful, stunning ring! Love the cut. Great value for the money. Looks like it could be much more expensive.",,,,,,,,,,,Stunning!,https://www.amazon.com/gp/customer-reviews/R3TYXPUVP5MSZF?ASIN=B0B9S1KKDZ,"Reviewed in the United States on November 16, 2022",NFlanagan,Color: YellowRing Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-15,TRUE,1,B081Z92TVK,5,Fits well. Nice quality. Works well with my other rings.,,,,,,,,,,,Love this ring,https://www.amazon.com/gp/customer-reviews/R2ZIMSGR1D0ZK5?ASIN=B081Z5YZW6,"Reviewed in the United States on April 15, 2023",Brent,Metal Type: Yellow GoldRing Size: 6.25
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-28,TRUE,2,B081Z92TVK,3,Foggy,,,,,,,,,,,Foggy,https://www.amazon.com/gp/customer-reviews/R2J94X161MYNKY?ASIN=B081Z5YZW6,"Reviewed in the United States on April 28, 2023",Charlene,Metal Type: Yellow GoldRing Size: 7.75
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-03-11,TRUE,3,B081Z92TVK,3,It is a nice ring stones a little cloudy ring was not in the slot you usually put rings into and two stones missing and I guess the people who sell this does not read the reviews.,,,,,,,,,,One person found this helpful,Nice ring,https://www.amazon.com/gp/customer-reviews/R17S28UWY6R3B5?ASIN=B081Z5YZW6,"Reviewed in the United States on March 11, 2023",janis,Metal Type: Yellow GoldRing Size: 5.25
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-04,TRUE,4,B081Z92TVK,5,I was very doubtful that a diamond ring from Amazon could compare to one bought from a jewelry store. Well guess what ? Its gorgeous!!!! I absolutely love it and the price was so affordable.,,,,,,,,,,One person found this helpful,Quality,https://www.amazon.com/gp/customer-reviews/R2KWRZGI3FRAVQ?ASIN=B081Z5YZW6,"Reviewed in the United States on February 4, 2023",Mary Tunstall,Metal Type: White GoldRing Size: 7.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-24,TRUE,5,B081Z92TVK,5,This ring is breath taking in person. So beautiful on the finger. Ideal if you want sparkle but not too over powering.It's gorgeous I love it. Received it 3 days ago. Will review again when I get compliments which am sure I will. Simple beautiful.,,,,,,,,,,One person found this helpful,Breath Taking,https://www.amazon.com/gp/customer-reviews/RTWAZKEIIWWYX?ASIN=B081Z5YZW6,"Reviewed in the United States on December 24, 2022",Nikkole/NC,Metal Type: White GoldRing Size: 4
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-27,TRUE,6,B081Z92TVK,5,nice simple ring,,,,,,,,,,,overall a nice 10 karat ring,https://www.amazon.com/gp/customer-reviews/R1U86C7KUTWGG8?ASIN=B081Z5YZW6,"Reviewed in the United States on February 27, 2023",Dawn S.,Metal Type: Yellow GoldRing Size: 5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-02-04,TRUE,7,B081Z92TVK,5,Replacement for a wedding band; beautiful.,,,,,,,,,,,Beautiful,https://www.amazon.com/gp/customer-reviews/R1FEGKQRHPN0IM?ASIN=B081Z5YZW6,"Reviewed in the United States on February 4, 2023",John Frankel,Metal Type: White GoldRing Size: 9.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-01-07,TRUE,8,B081Z92TVK,5,"haven't given it to my wife yet but its a really good looking ring. I didn't find it ""too thin"".",,,,,,,,,,,Stunning,https://www.amazon.com/gp/customer-reviews/R37WBFF2ZJKYOJ?ASIN=B081Z5YZW6,"Reviewed in the United States on January 7, 2023",Amazon Customer,Metal Type: Yellow GoldRing Size: 10
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-12-21,TRUE,9,B081Z92TVK,3,Some of the round diamonds are cloudy but not noticeably so. Giving 3 stars because some of the round diamonds are set lower than one another.,https://m.media-amazon.com/images/I/61H2cIhuzSL._SY88.jpg,https://m.media-amazon.com/images/I/61XDW4jPgKL._SY88.jpg,,,,,,,,One person found this helpful,Sparkly and looks elegant,https://www.amazon.com/gp/customer-reviews/R22KCORH9G5ETM?ASIN=B081Z5YZW6,"Reviewed in the United States on December 21, 2022",Kay HKay H,Metal Type: Rose GoldRing Size: 7.5
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-07-25,TRUE,10,B081Z92TVK,4,I am happy with my purchase overall. I do think the band is super thin and a little cheap looking.,,,,,,,,,,3 people found this helpful,Baguettes are my favorite,https://www.amazon.com/gp/customer-reviews/R3RN3JXE60VYYJ?ASIN=B081Z5YZW6,"Reviewed in the United States on July 25, 2022",Missy R.,Metal Type: Rose GoldRing Size: 7
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-03-05,TRUE,1,B083FT6FS7,4,I love this ring. It is my 10 year anniversary ring. I had to take it to a jeweler to be size...I have large fingers. It has great sparkle and though large in size it is very comfortable. If you want some nice bling for a low price....this ring will do it!,https://images-na.ssl-images-amazon.com/images/I/91B3BMdwU+L._SY88.jpg,https://images-na.ssl-images-amazon.com/images/I/91eLP2BggxL._SY88.jpg,,,,,,,,4 people found this helpful,Nice bling!,https://www.amazon.com/gp/customer-reviews/R115VN0EZA757Y?ASIN=B0BRSQ6Z89,"Reviewed in the United States on March 5, 2021",J. HochJ. Hoch,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-01-06,TRUE,2,B083FT6FS7,4,Bought it for my wife for Christmas and she absolutely loved it! The diamonds are very clear and beautiful. Ross Simmons definitely is worth the money!,,,,,,,,,,2 people found this helpful,Beautiful ring,https://www.amazon.com/gp/customer-reviews/R2OXBSY7DNSQOX?ASIN=B0BRSQ6Z89,"Reviewed in the United States on January 6, 2022",bernard Arrington,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-09-05,TRUE,3,B083FT6FS7,5,"I love love love this ring. However, after only 4 days a diamond came out. It is a beautiful ring though. Get the insurance.",,,,,,,,,,,Beautiful ring,https://www.amazon.com/gp/customer-reviews/R2ANGU3TTYUO0E?ASIN=B0BRSQ6Z89,"Reviewed in the United States on September 5, 2022",Michele Mann,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2021-09-19,TRUE,4,B083FT6FS7,5,Received this for my anniversary. Fits great and looks absolutely beautiful. 3 ct tw gives this ring tons of sparkle! I wear it everyday!,https://m.media-amazon.com/images/I/C14QSyUthFS._SY88.jpg,,,,,,,,,11 people found this helpful,"Love, love, love!",https://www.amazon.com/gp/customer-reviews/RBZ0P7D8IK6YJ?ASIN=B0BRSQ6Z89,"Reviewed in the United States on September 19, 2021",KristiKristi,Ring Size: 6
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2022-11-11,TRUE,5,B083FT6FS7,5,"I've had this for quite awhile now and I wear it every single day. Still has every stone and it's still gorgeous. I love that it's sterling, so I don't have to keep having it dipped. You'll definitely catch yourself staring at it.",,,,,,,,,,One person found this helpful,"Guys, but this for your lady!!! Best deal ever!!",https://www.amazon.com/gp/customer-reviews/R1B7P4XQEXA77R?ASIN=B0BRSQ6Z89,"Reviewed in the United States on November 11, 2022",JJ,Ring Size: 9
https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,United States,,2023-04-04,TRUE,1,B009GCV8NQ,5,Exactly what I was looking for! Good quality and Perfect amount of sparkle.,https://m.media-amazon.com/images/I/7158nxW752L._SY88.jpg,,,,,,,,,,Love!,https://www.amazon.com/gp/customer-reviews/RG5ZOOL6L6PQP?ASIN=B0B7DKCRQB,"Reviewed in the United States on April 4, 2023",Kelly A. VanceKelly A. Vance,Size: 5Style: 10K - Metal StampColor: White Gold
